IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.110.81,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.177.205,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.235.164,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.49.65,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.118.216,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.201.8,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.163.195,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.232.148,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.163.195,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.210.57,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.49.65,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.49.65,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.210.57,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.78.188,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.189.143,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.177.205,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.125.8,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.180.24,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.117.198,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.174.142,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.107.135,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.110.81,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.201.8,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.232.148,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.179.231,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.106.156,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.141,80,80,false,SJC,North America,San Jose,22,0.00
8.219.111.147,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.177.205,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.110.81,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.83.201,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.189.92,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.180.24,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.102.102,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.95.13,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
